
910 {2896981159~2897616840~2897378792~2649211743~2159630719} 5
911 {2104865638~2225060778~2168732786~2896763515~2795039645} 5
912 {2810933336~2896655177~2895935594~2125022117} 4
913 {2028724293~2146652298~2047879502~2499240817~2609446076} 5
914 {2937911881~2901017934~2940194742~2309289913~2901535483~2901750237~2923930879} 7
915 {2567434379~2100470318~2551690935~2092064984~2731950044} 5
916 {2519136583~2273510857~2294987178~2098246764~2156114109} 5
917 {2984357474~2226267723~2901928110~2116152954~2105041340~2164426238} 6
918 {2904260194~2905585992~2904754324~2905007316~2905174036} 5
919 {2904471331~2904156788~2904253716~2905560437~2905382845} 5
920 {2910165379~2409575688~2149828499~2910634614~2776328285} 5
921 {2127452354~2910418116~2113004394~2772041485~2799067314~2752317366~1971747127~2917685049~2753273914} 9
922 {2912564884~2912280386~2911799034~2914320172} 4
923 {2911243112~2912028796~2162933773~2913269621} 4
924 {2887352066~2156867715~2890775107~2916856582~2923027591~2612408145~2810132598~2887463549} 8
925 {2769735929~2768551604~2805624108~2916286764} 4
926 {2248663279~1921595338~1592062191~2460091375} 4
927 {2696194392~1973679749~665517488~1240892430} 4
928 {2128428736~2117805374~2205377860~2766152134~2954270151~2922133005~2105822349~2779679902~2631378879} 9
929 {2424584224~2917784673~2068944376~2437364730~2591587709} 5
930 {2910963048~2443579806~2294794896~2678762718} 4
931 {2106240841~2327037099~2136819565~2928782454} 4
932 {2629505852~2966070252~2912410841~2903589564~2904710013} 5
933 {2902052965~2925562087~2110201865~2929617259~2515421017} 5
934 {1966960678~2424749352~2136229164~2940910413~2806509198~2437223122~2913852786~2317810838~2141324794~1987257438} 10
936 {2936210408~2143134920~2896150387~2897206580~2950964126} 5
937 {2940202233~2939409257~2937768348~2935683454} 4
938 {2936482664~2150663049~2935808015~2964679282~2411627636} 5
939 {2765818601~2243404411~2135662907~2943493687} 4
940 {2052018401~2943517415~2158391693~2396804142~1981577647} 5
941 {2950494513~2801498426~2801960774~2950861015} 4
942 {2120947790~2947046107~2947718012~2948018662} 4
943 {2952880968~2950763083~2952431445~2951835309} 4
944 {2330973441~2470785954~2810614436~2134655974~2488267052~2163124018~2126421299~2811078938} 8
945 {2591181825~2914393986~2096290700~2130358040~2157704475~2809032349~2163907870~2809095974~2986061994~2983963563~2104939831~2903466041~2951010750~2631613639~2263663818~2123274841~2281412314~2300414683~2153608797~2314297187~2949855743} 21
946 {2117922913~2950038796~2952686195~2950203925~2643358521~2760771038} 6
947 {2487745283~2593402051~2118341227~2129169043~2762499448} 5
948 {2955254669~2944391854~2944808689~2955596053~2956073210} 5
949 {2756963900~2231209203~2965804660~2239656534} 4
950 {2171704005~2938699281~2106920819~2566651899~2121850749} 5
951 {2303604322~2753158947~2085767126~2002497763} 4
952 {2782417441~351197510~2782052745~2121312783~2782439580} 5
953 {2019978099~2102670764~2264078109~1927212989} 4
954 {2963388867~2307490405~2678290438~2442129514~2963586417~2168939831~2964253631} 7
955 {2596854427~2908519989~2157739414~2966895959} 4
956 {2969618343~2972235880~2971515024~2969861557~2119830229~2936504251~2969994172} 7
957 {2647551081~2101740915~2915094615~2120204411~2971140413} 5
958 {2888842698~2932077803~2926476112~2930550777~2929766460} 5
959 {2164926530~2120029511~2508140554~180337419~2750051767} 5
960 {1977540554~23321858~2968347175~2974270599} 4
961 {1983562721~2739180659~2751742717~2751342942~2979761503} 5
962 {2108499568~2891799337~2900455644~2900195353} 4
963 {2973162082~2787443203~2106668899~2884037976~2149034397} 5
1103 {2127422262~690014114~2305404126~132039823} 4
1104 {2510375204~1839145285~2102672766~2121417551} 4
1105 {2481424484~2477199588~1421747786~2652937227~2299468271~2554943796~2112090519~2398151225~2308815770~1900532795} 10
1106 {2796642948~2568700295~2752100491~2753396950~2796823511~2556051578} 6
1107 {2896090563~2651201509~2897034568~2735295401~2708898760~2467427483} 6
1108 {2113587557~2591346790~2223456168~2677557586~2038216534} 5
